rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.3,5,4,49,1,162.08512450009584,None,162.08512450009584,None,162.08512450009584,None,left,0.9296401999890804,162.16726340004243,None,162.08512450009584,None,163.11915910011157,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.45,5,5,50,3,163.33322150004096,None,163.33322150004096,None,163.33322150004096,None,right,0.6090602999320254,163.41619980009273,None,163.33322150004096,None,164.0526542000007,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.4,5,6,51,2,164.26559130009264,None,164.26559130009264,None,164.26559130009264,None,right,0.6511814000550658,164.34856730001047,None,164.26559130009264,None,165.01695290009957,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.7,5,7,52,7,165.23132170003373,None,165.23132170003373,None,165.23132170003373,None,right,0.7278655000263825,165.31431650009472,None,165.23132170003373,None,166.0662257000804,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.9,5,8,53,8,166.28039740002714,None,166.28039740002714,None,166.28039740002714,None,right,0.4441619999706745,166.36355540005025,None,166.28039740002714,None,166.8297322000144,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.55,6,0,54,5,167.02977960009594,None,167.02977960009594,None,167.02977960009594,None,right,0.6226273999782279,167.11300300003495,None,167.02977960009594,None,167.76824700005818,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.3,6,1,55,1,167.9810576000018,None,167.9810576000018,None,167.9810576000018,None,left,0.6980326001066715,168.06255240004975,None,167.9810576000018,None,168.78222510009073,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.45,6,2,56,3,168.9951740000397,None,168.9951740000397,None,168.9951740000397,None,right,0.6753896999871358,169.07847910001874,None,168.9951740000397,None,169.77992240001913,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.7,6,3,57,7,169.99408850003965,None,169.99408850003965,None,169.99408850003965,None,right,0.7958022999810055,170.07769430009648,None,169.99408850003965,None,170.8954611000372,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.9,6,4,58,8,171.11001160007436,None,171.11001160007436,None,171.11001160007436,None,right,0.4476248000282794,171.19278600008693,None,171.11001160007436,None,171.66102110000793,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.6,6,5,59,6,171.87545040005352,None,171.87545040005352,None,171.87545040005352,None,right,1.4105939000146464,171.95877790008672,None,171.87545040005352,None,173.39563310006633,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.4,6,6,60,2,173.61043070000596,None,173.61043070000596,None,173.61043070000596,None,left,0.5091794000472873,173.6920047000749,None,173.61043070000596,None,174.22661720006727,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.5,6,7,61,4,174.44010740006343,None,174.44010740006343,None,174.44010740006343,None,left,1.0044702000450343,174.52322400000412,None,174.44010740006343,None,175.55861460010055,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.1,6,8,62,0,175.7725294000702,None,175.7725294000702,None,175.7725294000702,None,left,0.4722537000197917,175.85547400009818,None,175.7725294000702,None,176.36655090004206,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.45,7,0,63,3,176.57473980006762,None,176.57473980006762,None,176.57473980006762,None,right,0.7281832000007853,176.656490100082,None,176.57473980006762,None,177.4135619000299,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.9,7,1,64,8,177.6204586001113,None,177.6204586001113,None,177.6204586001113,None,right,1.7437968000303954,177.68857520003803,None,177.6204586001113,None,179.45471580000594,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.7,7,2,65,7,179.6687483000569,None,179.6687483000569,None,179.6687483000569,None,right,0.3840090000303462,179.75191290001385,None,179.6687483000569,None,180.16814360010903,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.1,7,3,66,0,180.36891730001662,None,180.36891730001662,None,180.36891730001662,None,left,0.6621907000662759,180.45134800008964,None,180.36891730001662,None,181.13663980003912,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.6,7,4,67,6,181.3505139000481,None,181.3505139000481,None,181.3505139000481,None,right,1.565802299999632,181.43409450002946,None,181.3505139000481,None,183.039421100053,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.55,7,5,68,5,183.2522993000457,None,183.2522993000457,None,183.2522993000457,None,right,0.6750919000478461,183.33397660008632,None,183.2522993000457,None,184.03152390010655,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.5,7,6,69,4,184.23311830009334,None,184.23311830009334,None,184.23311830009334,None,right,0.6349791999673471,184.31677740009036,None,184.23311830009334,None,184.98774170002434,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.3,7,7,70,1,185.20026580011472,None,185.20026580011472,None,185.20026580011472,None,left,0.647973999963142,185.28053300001193,None,185.20026580011472,None,185.9489062000066,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.4,7,8,71,2,186.16305950004607,None,186.16305950004607,None,186.16305950004607,None,right,0.8498559999279678,186.24603850010317,None,186.16305950004607,None,187.11803350003902,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.4,8,0,72,2,187.32904470001813,None,187.32904470001813,None,187.32904470001813,None,left,1.652047099894844,187.4118025000207,None,187.32904470001813,None,189.08142660011072,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.1,8,1,73,0,189.29665830009617,None,189.29665830009617,None,189.29665830009617,None,left,0.9491935999831185,189.37849470006768,None,189.29665830009617,None,190.34495060006157,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.5,8,2,74,4,190.5595073000295,None,190.5595073000295,None,190.5595073000295,None,right,0.6629177000140771,190.6423055001069,None,190.5595073000295,None,191.3272984001087,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.6,8,3,75,6,191.54176910000388,None,191.54176910000388,None,191.54176910000388,None,right,0.5923694999655709,191.62476830009837,None,191.54176910000388,None,192.25764870003331,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.9,8,4,76,8,192.45846110000275,None,192.45846110000275,None,192.45846110000275,None,right,0.4771142000099644,192.540531000006,None,192.45846110000275,None,193.0439688001061,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.45,8,5,77,3,193.25931630004197,None,193.25931630004197,None,193.25931630004197,None,right,2.2180666000349447,193.34163450007327,None,193.25931630004197,None,195.59138780005742,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.7,8,6,78,7,195.80687590001617,None,195.80687590001617,None,195.80687590001617,None,right,2.2793179999571294,195.88912640011404,None,195.80687590001617,None,198.19096650008578,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.55,8,7,79,5,198.4025593000697,None,198.4025593000697,None,198.4025593000697,None,right,0.4509912000503391,198.48558930004947,None,198.4025593000697,None,198.95453450002242,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.3,8,8,80,1,199.16865630005486,None,199.16865630005486,None,199.16865630005486,None,left,1.3478057999163866,199.25184250005987,None,199.16865630005486,None,200.63634420000017,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.4,9,0,81,2,200.8502741000848,None,200.8502741000848,None,200.8502741000848,None,left,0.9160331999883056,200.93345190002583,None,200.8502741000848,None,201.86801820003893,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.3,9,1,82,1,202.08335220010486,None,202.08335220010486,None,202.08335220010486,None,left,0.6762938000028953,202.1655254000798,None,202.08335220010486,None,202.86719980009366,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.55,9,2,83,5,203.08247850008775,None,203.08247850008775,None,203.08247850008775,None,right,0.6350380999501795,203.16482440009713,None,203.08247850008775,None,203.81654450006317,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.6,9,3,84,6,204.031140300096,None,204.031140300096,None,204.031140300096,None,right,0.6786404000595212,204.11424330004957,None,204.031140300096,None,204.81644930003677,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
