rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.9,3,1,28,8,82.87833050003974,None,82.87833050003974,None,82.87833050003974,None,right,0.48088709998410195,82.96131540002534,None,82.87833050003974,None,83.46578170004068,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,3,2,29,7,83.67803850001656,None,83.67803850001656,None,83.67803850001656,None,right,0.9134466000250541,83.76085780002177,None,83.67803850001656,None,84.69566110003507,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,3,3,30,3,84.90981959999772,None,84.90981959999772,None,84.90981959999772,None,right,2.4816264000255615,84.9927197000361,None,84.90981959999772,None,87.49299490003614,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,3,4,31,6,87.7071932000108,None,87.7071932000108,None,87.7071932000108,None,right,0.4350255000172183,87.79054550000001,None,87.7071932000108,None,88.24231770000188,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.1,3,5,32,0,88.4572750000516,None,88.4572750000516,None,88.4572750000516,None,left,0.5985757000162266,88.53973300004145,None,88.4572750000516,None,89.15822040004423,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,3,6,33,5,89.37257440004032,None,89.37257440004032,None,89.37257440004032,None,right,3.330707099987194,89.45564480003668,None,89.37257440004032,None,92.8050465999986,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,3,7,34,2,93.019426200015,None,93.019426200015,None,93.019426200015,None,right,2.4669632999575697,93.10262880002847,None,93.019426200015,None,95.60234780004248,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,3,8,35,1,95.81702420004876,None,95.81702420004876,None,95.81702420004876,None,left,0.6136096999980509,95.89995120000094,None,95.81702420004876,None,96.55134620005265,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,4,0,36,3,96.76624930003891,None,96.76624930003891,None,96.76624930003891,None,right,0.6880321000353433,96.8493679999956,None,96.76624930003891,None,97.5678351999959,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,4,1,37,7,97.78198580001481,None,97.78198580001481,None,97.78198580001481,None,right,0.6176445999881253,97.86480219999794,None,97.78198580001481,None,98.50041380000766,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,4,2,38,1,98.71445270004915,None,98.71445270004915,None,98.71445270004915,None,left,1.571961600042414,98.79740010004025,None,98.71445270004915,None,100.398571000027,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,4,3,39,4,100.61289830005262,None,100.61289830005262,None,100.61289830005262,None,right,0.5536998999887146,100.69582730002003,None,100.61289830005262,None,101.28076650004368,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.1,4,4,40,0,101.49576430005254,None,101.49576430005254,None,101.49576430005254,None,left,0.8380809999653138,101.57931340002688,None,101.49576430005254,None,102.44490990001941,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,4,5,41,8,102.64642560004722,None,102.64642560004722,None,102.64642560004722,None,right,0.6344800000078976,102.72807020001346,None,102.64642560004722,None,103.38364320003893,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,4,6,42,6,103.59382740000729,None,103.59382740000729,None,103.59382740000729,None,right,2.9981589000090025,103.67699350003386,None,103.59382740000729,None,106.69777820003219,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,4,7,43,2,106.90937270002905,None,106.90937270002905,None,106.90937270002905,None,left,1.9236661999602802,106.99014380003791,None,106.90937270002905,None,108.94084749999456,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,4,8,44,5,109.15496590000112,None,109.15496590000112,None,109.15496590000112,None,right,0.5707298000343144,109.23866360000102,None,109.15496590000112,None,109.83962530002464,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,5,0,45,4,110.05440300004557,None,110.05440300004557,None,110.05440300004557,None,right,0.5678585999994539,110.1375855000224,None,110.05440300004557,None,110.72263000003295,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,5,1,46,5,110.93698350002524,None,110.93698350002524,None,110.93698350002524,None,right,2.021111300040502,111.02033190004295,None,110.93698350002524,None,113.07208940002602,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.1,5,2,47,0,113.28492629999528,None,113.28492629999528,None,113.28492629999528,None,left,0.5694247999927029,113.36805260000983,None,113.28492629999528,None,113.96947350003757,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,5,3,48,1,114.18414930003928,None,114.18414930003928,None,114.18414930003928,None,left,0.8862647999776527,114.26728540001204,None,114.18414930003928,None,115.18312670005253,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,5,4,49,7,115.38300600001821,None,115.38300600001821,None,115.38300600001821,None,right,0.3613257000106387,115.46642770001199,None,115.38300600001821,None,115.8515316999983,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,5,5,50,3,116.06573880003998,None,116.06573880003998,None,116.06573880003998,None,right,1.2605082000372931,116.14894710003864,None,116.06573880003998,None,117.43121410004096,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,5,6,51,8,117.63240080000833,None,117.63240080000833,None,117.63240080000833,None,right,0.44689779996406287,117.71459490002599,None,117.63240080000833,None,118.19905730005121,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,5,7,52,6,118.4138276000158,None,118.4138276000158,None,118.4138276000158,None,right,0.6563474999857135,118.49713040003553,None,118.4138276000158,None,119.18194350000704,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,5,8,53,2,119.39605660003144,None,119.39605660003144,None,119.39605660003144,None,left,1.5787763999542221,119.47947270004079,None,119.39605660003144,None,121.08018829999492,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,6,0,54,2,121.29451120004524,None,121.29451120004524,None,121.29451120004524,None,left,2.577702099981252,121.37785829999484,None,121.29451120004524,None,123.97759510000469,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
